record_id,trench_id,scan_idx,susceptibility,depth
38,5,11,0.0262,26.774193548387096
38,5,12,0.1091,29.451612903225804
38,5,13,0.1914,32.12903225806451
38,5,14,0.1265,34.806451612903224
38,5,15,0.068,37.483870967741936
38,5,16,0.0353,40.16129032258064
38,5,17,0.0441,42.83870967741935
38,5,18,0.0336,45.516129032258064
38,5,19,0.03,48.19354838709677
38,5,20,0.0489,50.87096774193548
38,5,21,0.0464,53.54838709677419
38,5,22,0.0275,56.2258064516129
38,5,23,0.0,58.90322580645161
38,5,24,0.0,61.58064516129032
38,5,25,0.0214,64.25806451612902
38,5,26,0.112,66.93548387096774
38,5,27,0.2254,69.61290322580645
38,5,28,0.2103,72.29032258064515
38,5,29,0.1309,74.96774193548387
38,5,30,0.1423,77.64516129032258
38,5,31,0.0768,80.32258064516128
38,5,32,0.0353,83.0
47,4,1,0.0,0.0
47,4,2,0.004,1.9423076923076923
47,4,3,0.0358,3.8846153846153846
47,4,4,0.0815,5.826923076923077
47,4,5,0.1058,7.769230769230769
47,4,6,0.1507,9.711538461538462
47,4,7,0.1119,11.653846153846153
47,4,8,0.102,13.596153846153847
47,4,9,0.1145,15.538461538461538
47,4,10,0.1343,17.48076923076923
47,4,11,0.1407,19.423076923076923
47,4,12,0.1075,21.365384615384617
47,4,13,0.0734,23.307692307692307
47,4,14,0.0746,25.25
47,4,15,0.0805,27.192307692307693
47,4,16,0.0911,29.134615384615383
47,4,17,0.0821,31.076923076923077
47,4,18,0.0968,33.01923076923077
47,4,19,0.1054,34.96153846153846
47,4,20,0.1344,36.90384615384615
47,4,21,0.1835,38.84615384615385
47,4,22,0.116,40.78846153846154
47,4,23,0.0744,42.73076923076923
47,4,24,0.0621,44.67307692307692
47,4,25,0.0672,46.61538461538461
47,4,26,0.0698,48.55769230769231
47,4,27,0.1224,50.5
47,4,28,0.2299,52.44230769230769
47,4,29,0.2139,54.38461538461539
47,4,30,0.1856,56.32692307692307
47,4,31,0.1558,58.26923076923077
47,4,32,0.0643,60.21153846153846
47,4,33,0.0063,62.15384615384615
47,4,34,0.0055,64.09615384615384
47,4,35,0.0279,66.03846153846153
47,4,36,0.0368,67.98076923076923
47,4,37,0.0363,69.92307692307692
47,4,38,0.0392,71.86538461538461
47,4,39,0.0241,73.8076923076923
47,4,40,0.0277,75.75
47,4,41,0.0058,77.6923076923077
47,4,42,0.0289,79.63461538461539
47,4,43,0.0746,81.57692307692308
47,4,44,0.0995,83.51923076923077
47,4,45,0.065,85.46153846153847
47,4,46,0.0661,87.40384615384615
47,4,47,0.0634,89.34615384615384
47,4,48,0.0611,91.28846153846153
47,4,49,0.0572,93.23076923076923
47,4,50,0.0128,95.17307692307692
47,4,51,0.0,97.11538461538461
47,4,52,0.0,99.0576923076923
47,4,53,0.0,101.0
48,4,1,0.0978,0.0
48,4,2,0.1297,2.4634146341463414
48,4,3,0.183,4.926829268292683
48,4,4,0.0853,7.390243902439025
48,4,5,0.0692,9.853658536585366
48,4,6,0.0957,12.317073170731707
48,4,7,0.1223,14.78048780487805
48,4,8,0.1742,17.24390243902439
48,4,9,0.1437,19.70731707317073
48,4,10,0.093,22.170731707317074
48,4,11,0.1437,24.634146341463413
48,4,12,0.2274,27.097560975609756
48,4,13,0.1205,29.5609756097561
48,4,14,0.115,32.02439024390244
48,4,15,0.3185,34.48780487804878
48,4,16,0.4272,36.951219512195124
48,4,17,0.4143,39.41463414634146
48,4,18,0.2118,41.8780487804878
48,4,19,0.1885,44.34146341463415
48,4,20,0.184,46.80487804878049
48,4,21,0.3682,49.26829268292683
48,4,22,0.5807,51.73170731707317
48,4,23,0.6487,54.19512195121951
48,4,24,0.4726,56.65853658536585
48,4,25,0.4988,59.1219512195122
48,4,26,0.4428,61.58536585365854
48,4,27,0.2927,64.04878048780488
48,4,28,0.1145,66.51219512195122
48,4,29,0.0658,68.97560975609755
48,4,30,0.058,71.4390243902439
48,4,31,0.0731,73.90243902439025
48,4,32,0.0697,76.36585365853658
48,4,33,0.1245,78.82926829268293
48,4,34,0.1635,81.29268292682927
48,4,35,0.2227,83.7560975609756
48,4,36,0.2924,86.21951219512195
48,4,37,0.219,88.6829268292683
48,4,38,0.1161,91.14634146341463
48,4,39,0.0914,93.60975609756098
48,4,40,0.0791,96.07317073170732
48,4,41,0.0173,98.53658536585365
48,4,42,0.0,101.0
49,4,1,0.1314,0.0
49,4,2,0.1338,2.3488372093023258
49,4,3,0.1483,4.6976744186046515
49,4,4,0.165,7.046511627906977
49,4,5,0.1419,9.395348837209303
49,4,6,0.1465,11.74418604651163
49,4,7,0.1796,14.093023255813954
49,4,8,0.1478,16.44186046511628
49,4,9,0.1457,18.790697674418606
49,4,10,0.1703,21.13953488372093
49,4,11,0.2189,23.48837209302326
49,4,12,0.2006,25.837209302325583
49,4,13,0.1882,28.186046511627907
49,4,14,0.2106,30.534883720930235
49,4,15,0.2818,32.88372093023256
49,4,16,0.7158,35.23255813953489
49,4,17,0.3642,37.58139534883721
49,4,18,0.1039,39.93023255813954
49,4,19,0.1638,42.27906976744186
49,4,20,0.3192,44.62790697674419
49,4,21,0.4921,46.97674418604652
49,4,22,0.4278,49.32558139534884
49,4,23,0.3017,51.674418604651166
49,4,24,0.3565,54.02325581395349
49,4,25,0.4286,56.372093023255815
49,4,26,0.387,58.720930232558146
49,4,27,0.292,61.06976744186047
49,4,28,0.209,63.418604651162795
49,4,29,0.1323,65.76744186046513
49,4,30,0.0774,68.11627906976744
49,4,31,0.053,70.46511627906978
49,4,32,0.0594,72.81395348837209
49,4,33,0.1371,75.16279069767442
49,4,34,0.3634,77.51162790697676
49,4,35,0.4502,79.86046511627907
49,4,36,0.3232,82.2093023255814
49,4,37,0.2048,84.55813953488372
49,4,38,0.1101,86.90697674418605
49,4,39,0.1767,89.25581395348838
49,4,40,0.23,91.6046511627907
49,4,41,0.1451,93.95348837209303
49,4,42,0.0458,96.30232558139535
49,4,43,0.0,98.65116279069768
49,4,44,0.0,101.00000000000001
50,4,1,0.054,0.0
50,4,2,0.1552,2.2954545454545454
50,4,3,0.1713,4.590909090909091
50,4,4,0.1967,6.886363636363637
50,4,5,0.199,9.181818181818182
50,4,6,0.214,11.477272727272727
50,4,7,0.1945,13.772727272727273
50,4,8,0.1357,16.068181818181817
50,4,9,0.1866,18.363636363636363
50,4,10,0.1838,20.65909090909091
50,4,11,0.134,22.954545454545453
50,4,12,0.1623,25.25
50,4,13,0.1671,27.545454545454547
50,4,14,0.1782,29.84090909090909
50,4,15,0.1675,32.13636363636363
50,4,16,0.3228,34.43181818181818
50,4,17,0.5032,36.72727272727273
50,4,18,0.5664,39.02272727272727
50,4,19,0.3774,41.31818181818182
50,4,20,0.2094,43.61363636363636
50,4,21,0.2297,45.90909090909091
50,4,22,0.3407,48.20454545454545
50,4,23,0.4357,50.5
50,4,24,0.4949,52.79545454545455
50,4,25,0.6023,55.09090909090909
50,4,26,0.5492,57.38636363636363
50,4,27,0.4424,59.68181818181818
50,4,28,0.301,61.97727272727273
50,4,29,0.361,64.27272727272727
50,4,30,0.3794,66.56818181818181
50,4,31,0.2594,68.86363636363636
50,4,32,0.176,71.1590909090909
50,4,33,0.1265,73.45454545454545
50,4,34,0.0821,75.75
50,4,35,0.0617,78.04545454545455
50,4,36,0.073,80.3409090909091
50,4,37,0.0764,82.63636363636364
50,4,38,0.0479,84.93181818181819
50,4,39,0.0862,87.22727272727272
50,4,40,0.1172,89.52272727272727
50,4,41,0.2306,91.81818181818181
50,4,42,0.2726,94.11363636363636
50,4,43,0.3043,96.4090909090909
50,4,44,0.0346,98.70454545454545
50,4,45,0.0,101.0
51,6,1,0.1964,0.0
51,6,2,0.1708,2.0714285714285716
51,6,3,0.2472,4.142857142857143
51,6,4,0.4076,6.214285714285715
51,6,5,0.5044,8.285714285714286
51,6,6,0.3836,10.357142857142858
51,6,7,0.3362,12.42857142857143
51,6,8,0.3172,14.500000000000002
51,6,9,0.301,16.571428571428573
51,6,10,0.3745,18.642857142857146
51,6,11,1.1589,20.714285714285715
51,6,12,1.8937,22.78571428571429
51,6,13,1.652,24.85714285714286
51,6,14,1.2638,26.92857142857143
51,6,15,0.7967,29.000000000000004
51,6,16,0.5291,31.071428571428573
51,6,17,0.3707,33.142857142857146
51,6,18,0.4573,35.214285714285715
51,6,19,0.482,37.28571428571429
51,6,20,0.4302,39.35714285714286
51,6,21,0.3129,41.42857142857143
51,6,22,0.4226,43.50000000000001
51,6,23,0.6245,45.57142857142858
51,6,24,0.6977,47.642857142857146
51,6,25,0.5944,49.71428571428572
51,6,26,0.525,51.78571428571429
51,6,27,0.543,53.85714285714286
51,6,28,0.6418,55.92857142857143
51,6,29,0.6566,58.00000000000001
51,6,30,0.6922,60.07142857142858
51,6,31,0.6514,62.142857142857146
51,6,32,0.4774,64.21428571428572
51,6,33,0.3967,66.28571428571429
51,6,34,0.6305,68.35714285714286
51,6,35,0.8211,70.42857142857143
51,6,36,0.9412,72.5
51,6,37,1.2057,74.57142857142858
51,6,38,2.1419,76.64285714285715
51,6,39,3.5268,78.71428571428572
51,6,40,3.2239,80.78571428571429
51,6,41,2.117,82.85714285714286
51,6,42,1.394,84.92857142857143
51,6,43,0.515,87.00000000000001
51,6,44,0.1203,89.07142857142858
51,6,45,0.0613,91.14285714285715
51,6,46,0.1091,93.21428571428572
51,6,47,0.103,95.28571428571429
51,6,48,0.1072,97.35714285714286
51,6,49,0.0939,99.42857142857144
51,6,50,0.1385,101.50000000000001
51,6,51,0.091,103.57142857142858
51,6,52,0.0738,105.64285714285715
51,6,53,0.0476,107.71428571428572
51,6,54,0.0069,109.78571428571429
51,6,55,0.0053,111.85714285714286
51,6,56,0.0,113.92857142857144
51,6,57,0.0,116.00000000000001
51,6,58,0.0,118.07142857142858
51,6,59,0.0,120.14285714285715
51,6,60,0.0,122.21428571428572
51,6,61,0.0,124.28571428571429
51,6,62,0.0,126.35714285714288
51,6,63,0.0,128.42857142857144
51,6,64,0.0313,130.5
51,6,65,0.0353,132.57142857142858
51,6,66,0.0,134.64285714285717
51,6,67,0.0,136.71428571428572
51,6,68,0.0,138.7857142857143
51,6,69,0.0,140.85714285714286
51,6,70,0.0,142.92857142857144
51,6,71,0.0,145.0
52,6,1,0.5103,0.0
52,6,2,0.5673,2.0422535211267605
52,6,3,0.8355,4.084507042253521
52,6,4,0.6126,6.126760563380282
52,6,5,0.3273,8.169014084507042
52,6,6,0.2143,10.211267605633802
52,6,7,0.1823,12.253521126760564
52,6,8,0.2438,14.295774647887324
52,6,9,0.3224,16.338028169014084
52,6,10,0.5966,18.380281690140844
52,6,11,1.2077,20.422535211267604
52,6,12,2.2826,22.464788732394364
52,6,13,1.9715,24.507042253521128
52,6,14,1.2508,26.549295774647888
52,6,15,0.9794,28.591549295774648
52,6,16,0.5483,30.633802816901408
52,6,17,0.3077,32.67605633802817
52,6,18,0.3704,34.71830985915493
52,6,19,0.3924,36.76056338028169
52,6,20,0.3638,38.80281690140845
52,6,21,0.3276,40.84507042253521
52,6,22,0.5022,42.88732394366197
52,6,23,0.7492,44.92957746478873
52,6,24,0.7226,46.97183098591549
52,6,25,0.5138,49.014084507042256
52,6,26,0.3077,51.056338028169016
52,6,27,0.2736,53.098591549295776
52,6,28,0.249,55.140845070422536
52,6,29,0.3117,57.183098591549296
52,6,30,0.5735,59.225352112676056
52,6,31,0.878,61.267605633802816
52,6,32,1.4206,63.309859154929576
52,6,33,1.69,65.35211267605634
52,6,34,1.6689,67.3943661971831
52,6,35,0.8873,69.43661971830986
52,6,36,1.9144,71.47887323943662
52,6,37,3.3085,73.52112676056338
52,6,38,3.0981,75.56338028169014
52,6,39,2.1403,77.6056338028169
52,6,40,2.2022,79.64788732394366
52,6,41,2.3384,81.69014084507042
52,6,42,2.9346,83.73239436619718
52,6,43,2.3639,85.77464788732394
52,6,44,0.6058,87.8169014084507
52,6,45,0.1082,89.85915492957746
52,6,46,0.0414,91.90140845070422
52,6,47,0.014,93.94366197183098
52,6,48,0.0,95.98591549295774
52,6,49,0.015,98.02816901408451
52,6,50,0.0271,100.07042253521126
52,6,51,0.1135,102.11267605633803
52,6,52,0.1979,104.15492957746478
52,6,53,0.2409,106.19718309859155
52,6,54,0.1647,108.2394366197183
52,6,55,0.1188,110.28169014084507
52,6,56,0.0692,112.32394366197182
52,6,57,0.0,114.36619718309859
52,6,58,0.0,116.40845070422534
52,6,59,0.0,118.45070422535211
52,6,60,0.0,120.49295774647887
52,6,61,0.0,122.53521126760563
52,6,62,0.0377,124.57746478873239
52,6,63,0.0832,126.61971830985915
52,6,64,0.0087,128.66197183098592
52,6,65,0.0,130.70422535211267
52,6,66,0.0,132.74647887323943
52,6,67,0.0202,134.7887323943662
52,6,68,0.0578,136.83098591549296
52,6,69,0.0,138.8732394366197
52,6,70,0.0,140.91549295774647
52,6,71,0.0,142.95774647887325
52,6,72,0.0,145.0
53,6,1,0.4797,0.0
53,6,2,0.5237,2.196969696969697
53,6,3,0.5804,4.393939393939394
53,6,4,0.713,6.59090909090909
53,6,5,0.3599,8.787878787878787
53,6,6,0.2161,10.984848484848484
53,6,7,0.1735,13.18181818181818
53,6,8,0.1728,15.378787878787877
53,6,9,0.1793,17.575757575757574
53,6,10,0.3341,19.77272727272727
53,6,11,0.9817,21.96969696969697
53,6,12,2.1323,24.166666666666664
53,6,13,2.5456,26.36363636363636
53,6,14,2.0233,28.56060606060606
53,6,15,1.4089,30.757575757575754
53,6,16,0.8063,32.95454545454545
53,6,17,0.4191,35.15151515151515
53,6,18,0.2136,37.348484848484844
53,6,19,0.2576,39.54545454545454
53,6,20,0.3231,41.74242424242424
53,6,21,0.2903,43.93939393939394
53,6,22,0.2357,46.13636363636363
53,6,23,0.2016,48.33333333333333
53,6,24,0.4249,50.530303030303024
53,6,25,0.5166,52.72727272727272
53,6,26,0.4516,54.92424242424242
53,6,27,0.2279,57.12121212121212
53,6,28,0.2222,59.31818181818181
53,6,29,0.3961,61.51515151515151
53,6,30,0.4855,63.712121212121204
53,6,31,1.1618,65.9090909090909
53,6,32,1.6306,68.1060606060606
53,6,33,1.4481,70.3030303030303
53,6,34,1.2013,72.5
53,6,35,0.8014,74.69696969696969
53,6,36,1.4344,76.89393939393939
53,6,37,2.6314,79.09090909090908
53,6,38,3.262,81.28787878787878
53,6,39,3.0485,83.48484848484848
53,6,40,2.1673,85.68181818181817
53,6,41,2.023,87.87878787878788
53,6,42,2.8471,90.07575757575756
53,6,43,2.3942,92.27272727272727
53,6,44,0.5512,94.46969696969697
53,6,45,0.0757,96.66666666666666
53,6,46,0.0197,98.86363636363636
53,6,47,0.0,101.06060606060605
53,6,48,0.0,103.25757575757575
53,6,49,0.0781,105.45454545454544
53,6,50,0.1583,107.65151515151514
53,6,51,0.2136,109.84848484848484
53,6,52,0.1822,112.04545454545453
53,6,53,0.1139,114.24242424242424
53,6,54,0.0,116.43939393939392
53,6,55,0.0,118.63636363636363
53,6,56,0.0,120.83333333333333
53,6,57,0.0,123.03030303030302
53,6,58,0.0451,125.22727272727272
53,6,59,0.0662,127.42424242424241
53,6,60,0.0,129.62121212121212
53,6,61,0.0,131.8181818181818
53,6,62,0.2689,134.0151515151515
53,6,63,0.4124,136.2121212121212
53,6,64,0.4161,138.4090909090909
53,6,65,0.3933,140.6060606060606
53,6,66,0.3893,142.80303030303028
53,6,67,0.4067,145.0
54,6,1,0.6584,0.0
54,6,2,0.5903,2.3015873015873014
54,6,3,0.6794,4.603174603174603
54,6,4,0.5315,6.904761904761904
54,6,5,0.2059,9.206349206349206
54,6,6,0.1813,11.507936507936506
54,6,7,0.2677,13.809523809523808
54,6,8,0.2751,16.11111111111111
54,6,9,0.5926,18.41269841269841
54,6,10,1.6129,20.71428571428571
54,6,11,2.5716,23.015873015873012
54,6,12,1.3911,25.317460317460316
54,6,13,0.8929,27.619047619047617
54,6,14,0.6075,29.920634920634917
54,6,15,0.3048,32.22222222222222
54,6,16,0.2734,34.52380952380952
54,6,17,0.3693,36.82539682539682
54,6,18,0.3546,39.12698412698413
54,6,19,0.2674,41.42857142857142
54,6,20,0.2365,43.73015873015873
54,6,21,0.2042,46.031746031746025
54,6,22,0.2537,48.33333333333333
54,6,23,0.213,50.63492063492063
54,6,24,0.2603,52.93650793650793
54,6,25,0.2211,55.238095238095234
54,6,26,0.2741,57.53968253968254
54,6,27,0.4001,59.841269841269835
54,6,28,0.585,62.14285714285714
54,6,29,1.4225,64.44444444444444
54,6,30,1.4986,66.74603174603175
54,6,31,1.7248,69.04761904761904
54,6,32,0.9439,71.34920634920634
54,6,33,1.0321,73.65079365079364
54,6,34,1.6245,75.95238095238095
54,6,35,1.8346,78.25396825396825
54,6,36,2.9602,80.55555555555554
54,6,37,2.6532,82.85714285714285
54,6,38,2.0975,85.15873015873015
54,6,39,3.5722,87.46031746031746
54,6,40,4.0475,89.76190476190476
54,6,41,2.4379,92.06349206349205
54,6,42,0.6591,94.36507936507935
54,6,43,0.2468,96.66666666666666
54,6,44,0.0951,98.96825396825396
54,6,45,0.116,101.26984126984127
54,6,46,0.1917,103.57142857142857
54,6,47,0.3142,105.87301587301586
54,6,48,0.3674,108.17460317460316
54,6,49,0.3928,110.47619047619047
54,6,50,0.1218,112.77777777777777
54,6,51,0.0076,115.07936507936508
54,6,52,0.0175,117.38095238095237
54,6,53,0.0234,119.68253968253967
54,6,54,0.1202,121.98412698412697
54,6,55,0.1825,124.28571428571428
54,6,56,0.1522,126.58730158730158
54,6,57,0.0255,128.88888888888889
54,6,58,0.0264,131.19047619047618
54,6,59,0.0167,133.4920634920635
54,6,60,0.0,135.79365079365078
54,6,61,0.0,138.09523809523807
54,6,62,0.0,140.3968253968254
54,6,63,0.0,142.69841269841268
54,6,64,0.0,145.0
55,7,1,0.1423,0.0
55,7,2,0.1258,2.176470588235294
55,7,3,0.154,4.352941176470588
55,7,4,0.2318,6.529411764705882
55,7,5,0.2494,8.705882352941176
55,7,6,0.29,10.88235294117647
55,7,7,0.3453,13.058823529411764
55,7,8,0.2463,15.235294117647058
55,7,9,0.3292,17.41176470588235
55,7,10,0.2223,19.588235294117645
55,7,11,0.1603,21.76470588235294
55,7,12,0.2077,23.941176470588232
55,7,13,0.2032,26.11764705882353
55,7,14,0.1749,28.294117647058822
55,7,15,0.2828,30.470588235294116
55,7,16,0.3465,32.647058823529406
55,7,17,0.2792,34.8235294117647
55,7,18,0.1807,37.0
55,7,19,0.342,39.17647058823529
55,7,20,0.7424,41.35294117647059
55,7,21,0.6796,43.52941176470588
55,7,22,0.6098,45.705882352941174
55,7,23,0.4642,47.882352941176464
55,7,24,0.2471,50.05882352941176
55,7,25,0.2204,52.23529411764706
55,7,26,0.317,54.41176470588235
55,7,27,0.5125,56.588235294117645
55,7,28,0.5922,58.764705882352935
55,7,29,0.4008,60.94117647058823
55,7,30,0.4265,63.11764705882352
55,7,31,0.7043,65.29411764705881
55,7,32,0.5064,67.47058823529412
55,7,33,0.4974,69.6470588235294
55,7,34,0.9104,71.8235294117647
55,7,35,0.5481,74.0
55,7,36,0.3478,76.17647058823529
55,7,37,0.2655,78.35294117647058
55,7,38,0.2791,80.52941176470587
55,7,39,0.3362,82.70588235294117
55,7,40,0.3164,84.88235294117646
55,7,41,0.2196,87.05882352941175
55,7,42,0.1978,89.23529411764706
55,7,43,0.2289,91.41176470588235
55,7,44,0.3487,93.58823529411764
55,7,45,0.4148,95.76470588235293
55,7,46,0.6451,97.94117647058823
55,7,47,0.473,100.11764705882352
55,7,48,0.4028,102.29411764705881
55,7,49,0.2923,104.47058823529412
55,7,50,0.1933,106.6470588235294
55,7,51,0.1624,108.8235294117647
55,7,52,0.1375,110.99999999999999
56,7,1,0.0625,0.0
56,7,2,0.1118,2.2653061224489797
56,7,3,0.1283,4.530612244897959
56,7,4,0.1285,6.795918367346939
56,7,5,0.1889,9.061224489795919
56,7,6,0.2299,11.326530612244898
56,7,7,0.2261,13.591836734693878
56,7,8,0.2285,15.857142857142858
56,7,9,0.2534,18.122448979591837
56,7,10,0.2136,20.387755102040817
56,7,11,0.2034,22.653061224489797
56,7,12,0.2236,24.918367346938776
56,7,13,0.2005,27.183673469387756
56,7,14,0.2188,29.448979591836736
56,7,15,0.1897,31.714285714285715
56,7,16,0.3328,33.9795918367347
56,7,17,0.2512,36.244897959183675
56,7,18,0.3053,38.51020408163265
56,7,19,0.5491,40.775510204081634
56,7,20,0.7176,43.04081632653062
56,7,21,0.668,45.30612244897959
56,7,22,0.5295,47.57142857142857
56,7,23,0.485,49.83673469387755
56,7,24,0.3379,52.102040816326536
56,7,25,0.3931,54.36734693877551
56,7,26,0.5589,56.63265306122449
56,7,27,0.4944,58.89795918367347
56,7,28,0.3344,61.163265306122454
56,7,29,0.346,63.42857142857143
56,7,30,0.5623,65.6938775510204
56,7,31,0.7077,67.9591836734694
56,7,32,0.5025,70.22448979591837
56,7,33,0.5084,72.48979591836735
56,7,34,0.7885,74.75510204081633
56,7,35,0.9338,77.0204081632653
56,7,36,0.5051,79.28571428571429
56,7,37,0.7589,81.55102040816327
56,7,38,0.9097,83.81632653061224
56,7,39,0.8535,86.08163265306123
56,7,40,0.2649,88.34693877551021
56,7,41,0.2998,90.61224489795919
56,7,42,0.3619,92.87755102040816
56,7,43,0.4708,95.14285714285714
56,7,44,0.512,97.40816326530613
56,7,45,0.8056,99.6734693877551
56,7,46,0.6704,101.93877551020408
56,7,47,0.611,104.20408163265307
56,7,48,0.4992,106.46938775510205
56,7,49,0.417,108.73469387755102
56,7,50,0.2011,111.0
57,7,1,0.0632,0.0
57,7,2,0.1667,2.2653061224489797
57,7,3,0.1339,4.530612244897959
57,7,4,0.1412,6.795918367346939
57,7,5,0.1951,9.061224489795919
57,7,6,0.2541,11.326530612244898
57,7,7,0.2459,13.591836734693878
57,7,8,0.2265,15.857142857142858
57,7,9,0.2906,18.122448979591837
57,7,10,0.2228,20.387755102040817
57,7,11,0.2099,22.653061224489797
57,7,12,0.5281,24.918367346938776
57,7,13,0.3513,27.183673469387756
57,7,14,0.249,29.448979591836736
57,7,15,0.2408,31.714285714285715
57,7,16,0.3126,33.9795918367347
57,7,17,0.433,36.244897959183675
57,7,18,0.3625,38.51020408163265
57,7,19,0.2241,40.775510204081634
57,7,20,0.494,43.04081632653062
57,7,21,0.7877,45.30612244897959
57,7,22,0.7166,47.57142857142857
57,7,23,0.5851,49.83673469387755
57,7,24,0.4354,52.102040816326536
57,7,25,0.3334,54.36734693877551
57,7,26,0.4817,56.63265306122449
57,7,27,0.7832,58.89795918367347
57,7,28,0.8484,61.163265306122454
57,7,29,0.6881,63.42857142857143
57,7,30,0.5024,65.6938775510204
57,7,31,0.7149,67.9591836734694
57,7,32,0.8297,70.22448979591837
57,7,33,0.5344,72.48979591836735
57,7,34,0.5249,74.75510204081633
57,7,35,0.8885,77.0204081632653
57,7,36,0.7722,79.28571428571429
57,7,37,0.5156,81.55102040816327
57,7,38,0.7899,83.81632653061224
57,7,39,0.9712,86.08163265306123
57,7,40,0.6029,88.34693877551021
57,7,41,0.3534,90.61224489795919
57,7,42,0.4057,92.87755102040816
57,7,43,0.4309,95.14285714285714
57,7,44,0.5187,97.40816326530613
57,7,45,0.5743,99.6734693877551
57,7,46,0.7956,101.93877551020408
57,7,47,0.6008,104.20408163265307
57,7,48,0.5552,106.46938775510205
57,7,49,0.3009,108.73469387755102
57,7,50,0.288,111.0
58,7,1,0.0765,0.0
58,7,2,0.146,2.3125
58,7,3,0.1499,4.625
58,7,4,0.1651,6.9375
58,7,5,0.2409,9.25
58,7,6,0.2646,11.5625
58,7,7,0.2641,13.875
58,7,8,0.2445,16.1875
58,7,9,0.3288,18.5
58,7,10,0.3081,20.8125
58,7,11,0.209,23.125
58,7,12,0.1729,25.4375
58,7,13,0.3405,27.75
58,7,14,0.408,30.0625
58,7,15,0.3282,32.375
58,7,16,0.2189,34.6875
58,7,17,0.1737,37.0
58,7,18,0.2275,39.3125
58,7,19,0.3399,41.625
58,7,20,0.2669,43.9375
58,7,21,0.3513,46.25
58,7,22,0.6644,48.5625
58,7,23,0.5071,50.875
58,7,24,0.2938,53.1875
58,7,25,0.2073,55.5
58,7,26,0.2806,57.8125
58,7,27,0.5008,60.125
58,7,28,0.5168,62.4375
58,7,29,0.5053,64.75
58,7,30,0.5218,67.0625
58,7,31,0.7129,69.375
58,7,32,0.8874,71.6875
58,7,33,0.7131,74.0
58,7,34,0.59,76.3125
58,7,35,0.8112,78.625
58,7,36,0.9391,80.9375
58,7,37,0.5033,83.25
58,7,38,0.5288,85.5625
58,7,39,0.795,87.875
58,7,40,0.5849,90.1875
58,7,41,0.4492,92.5
58,7,42,0.4152,94.8125
58,7,43,0.4715,97.125
58,7,44,0.4978,99.4375
58,7,45,0.5122,101.75
58,7,46,0.4604,104.0625
58,7,47,0.3703,106.375
58,7,48,0.28,108.6875
58,7,49,0.2105,111.0
59,7,1,0.0654,0.0
59,7,2,0.0966,2.522727272727273
59,7,3,0.1282,5.045454545454546
59,7,4,0.0856,7.568181818181818
59,7,5,0.1119,10.090909090909092
59,7,6,0.1975,12.613636363636365
59,7,7,0.1999,15.136363636363637
59,7,8,0.1389,17.65909090909091
59,7,9,0.1793,20.181818181818183
59,7,10,0.2335,22.704545454545457
59,7,11,0.1569,25.22727272727273
59,7,12,0.071,27.750000000000004
59,7,13,0.186,30.272727272727273
59,7,14,0.345,32.79545454545455
59,7,15,0.2412,35.31818181818182
59,7,16,0.1995,37.84090909090909
59,7,17,0.258,40.36363636363637
59,7,18,0.3462,42.88636363636364
59,7,19,0.3684,45.409090909090914
59,7,20,0.246,47.93181818181819
59,7,21,0.3874,50.45454545454546
59,7,22,0.5718,52.977272727272734
59,7,23,0.4762,55.50000000000001
59,7,24,0.3691,58.02272727272728
59,7,25,0.2629,60.54545454545455
59,7,26,0.3891,63.06818181818182
59,7,27,0.6574,65.5909090909091
59,7,28,0.4949,68.11363636363637
59,7,29,0.44,70.63636363636364
59,7,30,0.3987,73.15909090909092
59,7,31,0.5266,75.68181818181819
59,7,32,0.8832,78.20454545454547
59,7,33,1.3966,80.72727272727273
59,7,34,0.596,83.25
59,7,35,0.5724,85.77272727272728
59,7,36,0.6982,88.29545454545455
59,7,37,0.668,90.81818181818183
59,7,38,0.3197,93.3409090909091
59,7,39,0.3048,95.86363636363637
59,7,40,0.4619,98.38636363636364
59,7,41,0.5152,100.90909090909092
59,7,42,0.4096,103.43181818181819
59,7,43,0.4187,105.95454545454547
59,7,44,0.2825,108.47727272727273
59,7,45,0.2535,111.00000000000001
60,8,1,0.1531,0.0
60,8,2,0.3253,2.06
60,8,3,0.3063,4.12
60,8,4,0.21,6.18
60,8,5,0.093,8.24
60,8,6,0.0417,10.3
60,8,7,0.0087,12.36
60,8,8,0.0126,14.42
60,8,9,0.0302,16.48
60,8,10,0.0529,18.54
60,8,11,0.0702,20.6
60,8,12,0.0889,22.66
60,8,13,0.1465,24.72
60,8,14,0.1884,26.78
60,8,15,0.2122,28.84
60,8,16,0.2186,30.900000000000002
60,8,17,0.2279,32.96
60,8,18,0.2458,35.02
60,8,19,0.2047,37.08
60,8,20,0.1314,39.14
60,8,21,0.11,41.2
60,8,22,0.1497,43.26
60,8,23,0.159,45.32
60,8,24,0.1189,47.38
60,8,25,0.1069,49.44
60,8,26,0.0883,51.5
60,8,27,0.0708,53.56
60,8,28,0.0873,55.620000000000005
60,8,29,0.1004,57.68
60,8,30,0.0931,59.74
60,8,31,0.0512,61.800000000000004
60,8,32,0.0,63.86
60,8,33,0.0126,65.92
60,8,34,0.0319,67.98
60,8,35,0.0312,70.04
60,8,36,0.0006,72.10000000000001
60,8,37,0.0,74.16
60,8,38,0.0,76.22
60,8,39,0.0,78.28
